Active,Name,Categories,Retail price,Tax rule,Short description,Description,Tags,Meta title,Meta description,URL rewritten,Available for order,Show price 
1,iPhone 11 Pro Microphone Repair,iPhone 11 Pro Repair Services,69.99,9,"<strong><h4>CALL <a href=""tel:888-494-4349"">888-494-4349</a> for latest pricing</h4></strong><br/><ul><li>90-day warranty</li><li>Excellent customer service</li><li>Expert technicians</li></ul>","<h2>iPhone 11 Pro Microphone Repair</h2><p>&nbsp;</p><p>We recommend not trying Microphone Repair yourself. Devices have become more and more sophisticated and you may cause more damage. Using the supplied shipping label, send your iPhone 11 Pro to iFixYouri's mail-in center so our skilled repair technicians can inspect your device, pinpoint all/any issues affecting it, and get them repaired the professional way.</p><p>&nbsp;</p><p>Every repair service begins with a series of diagnostic tests to determine what the issue is. Our technicians use their repair experience to quickly diagnose the problem. In most cases, repairs are minimal; however, if we see that your iPhone 11 Pro has additional damage, we'll contact you before proceeding.</p><p>&nbsp;</p><p>Send your iPhone 11 Pro to iFixYouri via the UPS shipping method of your choosing. Please ship your device in a sturdy, secure box. If you hear it rattling around in the box, add some more padding. Please do not include cases, cables, or accessories. Standard UPS Ground is covered by us, as well as $100 insurance. Faster shipping and extra insurance coverage can be purchased using the drop-down boxes above.</p><p>&nbsp;</p><p>Microphone Repair repair includes a 90-day warranty that covers all but accidental damage. If you notice something off about the fit, function, or performance of your replacement part or parts, let us know right away and we will be glad to help.</p><p>&nbsp;</p><p>Questions about Microphone Repair? Type them into the box below, and we'll get back to you as soon as possible. Alternatively, you can reach us at <a href=""tel:888-494-4349"">888-494-4349</a> or <a href=""mailto:support@ifixyouri.com"">support@ifixyouri.com</a></p>",iPhone 11 Pro Microphone Repair,iPhone 11 Pro Microphone Repair,iPhone 11 Pro Microphone Repair performed by repair experts iFixYouri. Warranty included. Call today 888-494-4349.,iPhone-11-Pro-Microphone-Repair,0,0
1,iPhone 11 Pro Power Button Repair,iPhone 11 Pro Repair Services,69.99,9,"<strong><h4>CALL <a href=""tel:888-494-4349"">888-494-4349</a> for latest pricing</h4></strong><br/><ul><li>90-day warranty</li><li>Excellent customer service</li><li>Expert technicians</li></ul>","<h2>iPhone 11 Pro Power Button Repair</h2><p>&nbsp;</p><p>The iPhone 11 Pro has great build quality and design, but it isn't invincible. Since your device is of little use when broken, it's a good idea to bring it to iFixYouri for expert Power Button Repair.</p><p>&nbsp;<p>Each device has its own lifespan - some devices use higher quality components than others and can last years if properly maintained. Drops, water or liquid, even a jolt can damage your device. </p><p>&nbsp;</p><p>Every repair service begins with a series of diagnostic tests to determine what the issue is. Our technicians use their repair experience to quickly diagnose the problem. In most cases, repairs are minimal; however, if we see that your iPhone 11 Pro has additional damage, we'll contact you before proceeding.</p><p>&nbsp;</p><p>Faster shipping options and extra insurance protection are available for purchase if you'd like. Simply choose from the drop-downs before adding to your shopping cart. When packaging your device, use a sturdy, secure box. You do not need to ship us your cases, cables, or accessories.</p><p>&nbsp;</p><p>Power Button Repair repair includes a 90-day warranty that covers all but accidental damage. If you notice something off about the fit, function, or performance of your replacement part or parts, let us know right away and we will be glad to help.</p><p>&nbsp;</p><p>Do you have any questions about Power Button Repair from iFixYouri? Just ask them in the box below, and we'll get back to you. Alternatively, you can always reach us via our support phone number <a href=""tel:888-494-4349"">888-494-4349</a> or email <a href=""mailto:support@ifixyouri.com"">support@ifixyouri.com</a></p>",iPhone 11 Pro Power Button Repair,iPhone 11 Pro Power Button Repair,iPhone 11 Pro Power Button Repair performed by repair experts iFixYouri. Warranty included. Call today 888-494-4349.,iPhone-11-Pro-Power-Button-Repair,0,0
1,iPhone 11 Pro Rear Camera Repair,iPhone 11 Pro Repair Services,69.99,9,"<strong><h4>CALL <a href=""tel:888-494-4349"">888-494-4349</a> for latest pricing</h4></strong><br/><ul><li>90-day warranty</li><li>Excellent customer service</li><li>Expert technicians</li></ul>","<h2>iPhone 11 Pro Rear Camera Repair</h2><p>&nbsp;</p><p>At iFixYouri, we understand. Your iPhone 11 Pro is really important to you. When it breaks, it can really mess up your day. If you are in need of Rear Camera Repair, let the professional repair technicians at iFixYouri help you out.</p><p>&nbsp;</p><p>Every repair service begins with a series of diagnostic tests to determine what the issue is. Our technicians use their repair experience to quickly diagnose the problem. In most cases, repairs are minimal; however, if we see that your iPhone 11 Pro has additional damage, we'll contact you before proceeding.</p><p>&nbsp;</p><p>Send your iPhone 11 Pro to iFixYouri via the UPS shipping method of your choosing. Please ship your device in a sturdy, secure box. If you hear it rattling around in the box, add some more padding. Please do not include cases, cables, or accessories. Standard UPS Ground is covered by us, as well as $100 insurance. Faster shipping and extra insurance coverage can be purchased using the drop-down boxes above.</p><p>&nbsp;</p><p>A 90-day warranty that covers all but accidental damage comes with every repair.</p><p>&nbsp;</p><p>Do you have any questions about Rear Camera Repair from iFixYouri? Just ask them in the box below, and we'll get back to you. Alternatively, you can always reach us via our support phone number <a href=""tel:888-494-4349"">888-494-4349</a> or email <a href=""mailto:support@ifixyouri.com"">support@ifixyouri.com</a></p>",iPhone 11 Pro Rear Camera Repair,iPhone 11 Pro Rear Camera Repair,iPhone 11 Pro Rear Camera Repair performed by repair experts iFixYouri. Warranty included. Call today 888-494-4349.,iPhone-11-Pro-Rear-Camera-Repair,0,0
1,iPhone 11 Pro Volume Button Repair,iPhone 11 Pro Repair Services,69.99,9,"<strong><h4>CALL <a href=""tel:888-494-4349"">888-494-4349</a> for latest pricing</h4></strong><br/><ul><li>90-day warranty</li><li>Excellent customer service</li><li>Expert technicians</li></ul>","<h2>iPhone 11 Pro Volume Button Repair</h2><p>&nbsp;</p><p>At iFixYouri, we understand. Your iPhone 11 Pro is really important to you. When it breaks, it can really mess up your day. If you are in need of Volume Button Repair, let the professional repair technicians at iFixYouri help you out.</p><p>&nbsp;</p><p>After checkout, you'll receive an email confirmation and shipping label. When your phone arrives at our repair center, we do diagnostic tests to determine if any other issues are at play. Outgoing testing ensures that your iPhone 11 Pro is fully functional. With the repairs complete, we send you a tracking number and ship your iPhone 11 Pro back to you!</p><p>&nbsp;</p><p>Faster shipping options and extra insurance protection are available for purchase if you'd like. Simply choose from the drop-downs before adding to your shopping cart. When packaging your device, use a sturdy, secure box. You do not need to ship us your cases, cables, or accessories.</p><p>&nbsp;</p><p>A 90-day warranty that covers all but accidental damage is included. Contact customer service with any questions at <a href=""tel:888-494-4349"">888-494-4349</a> or <a href=""mailto:support@ifixyouri.com"">support@ifixyouri.com</a>.</p><p>&nbsp;</p><p>Questions about Volume Button Repair? Type them into the box below, and we'll get back to you as soon as possible. Alternatively, you can reach us at <a href=""tel:888-494-4349"">888-494-4349</a> or <a href=""mailto:support@ifixyouri.com"">support@ifixyouri.com</a></p>",iPhone 11 Pro Volume Button Repair,iPhone 11 Pro Volume Button Repair,iPhone 11 Pro Volume Button Repair performed by repair experts iFixYouri. Warranty included. Call today 888-494-4349.,iPhone-11-Pro-Volume-Button-Repair,0,0
1,iPhone 11 Pro Water Damage Repair,iPhone 11 Pro Repair Services,0.0,9,"<strong><h4>CALL <a href=""tel:888-494-4349"">888-494-4349</a> for latest pricing</h4></strong><br/><ul><li>Excellent customer service</li><li>Expert technicians</li></ul>","<div style=""position: relative; padding-bottom: 56.25%; padding-top: 30px; height: 0; overflow: hidden;""><iframe style=""position: absolute; top: 0; left: 0; width: 100%; height: 100%; display: block; margin-left: auto; margin-right: auto;"" src=""https://www.youtube.com/embed/GfawakMoM9E?rel=0"" width=""853"" height=""480"" frameborder=""0"" allowfullscreen=""allowfullscreen""></iframe></div><p>&nbsp;</p><h2>iPhone 11 Pro Water Damage Repair</h2><p>&nbsp;</p><p>The iPhone 11 Pro has great build quality and design, but it isn't invincible. Since your device is of little use when broken, it's a good idea to bring it to iFixYouri for expert Water Damage Repair.</p><p>&nbsp;<p>Each device has its own lifespan - some devices use higher quality components than others and can last years if properly maintained. Drops, water or liquid, even a jolt can damage your device. </p><p>&nbsp;</p><p><strong>*NOTE: If you decline repairs for diagnostic or water damage treatment or your device is deemed non-repairable, you will be responsible for shipping and handling.</strong></p> Water Damage repair is what you need if you have splashed or submerged your iPhone 11 Pro in water or any other liquid. iFixYouri has a high success rate restoring devices that have lost power or function after coming in contact with liquid.<p>&nbsp;</p><p>Every repair service begins with a series of diagnostic tests to determine what the issue is. Our technicians use their repair experience to quickly diagnose the problem. In most cases, repairs are minimal; however, if we see that your iPhone 11 Pro has additional damage, we'll contact you before proceeding.</p><p>&nbsp;</p><p>Send your iPhone 11 Pro to iFixYouri via the UPS shipping method of your choosing. Please ship your device in a sturdy, secure box. If you hear it rattling around in the box, add some more padding. Please do not include cases, cables, or accessories. Standard UPS Ground is covered by us, as well as $100 insurance. Faster shipping and extra insurance coverage can be purchased using the drop-down boxes above.</p><p>&nbsp;</p><p>Do you have any questions about Water Damage Repair from iFixYouri? Just ask them in the box below, and we'll get back to you. Alternatively, you can always reach us via our support phone number <a href=""tel:888-494-4349"">888-494-4349</a> or email <a href=""mailto:support@ifixyouri.com"">support@ifixyouri.com</a></p>",iPhone 11 Pro Water Damage Repair,iPhone 11 Pro Water Damage Repair,iPhone 11 Pro Water Damage Repair performed by repair experts iFixYouri. Warranty included. Call today 888-494-4349.,iPhone-11-Pro-Water-Damage-Repair,1,1
1,iPhone 11 Pro Ear Speaker Repair,iPhone 11 Pro Repair Services,69.99,9,"<strong><h4>CALL <a href=""tel:888-494-4349"">888-494-4349</a> for latest pricing</h4></strong><br/><ul><li>90-day warranty</li><li>Excellent customer service</li><li>Expert technicians</li></ul>","<h2>iPhone 11 Pro Ear Speaker Repair</h2><p>&nbsp;</p><p>At iFixYouri, we understand. Your iPhone 11 Pro is really important to you. When it breaks, it can really mess up your day. If you are in need of Ear Speaker Repair, let the professional repair technicians at iFixYouri help you out.</p><p>&nbsp;</p><p>With Ear Speaker Repair for iPhone 11 Pro, iFixYouri is here to help. With this service, our repair technicians inspect the problem, as well as any other affected components, repair your device, and send it back to you asap. If there are any other issues affecting your device, we'll let you know and proceed with those repairs only after your approval.</p><p>&nbsp;</p>Free UPS ground shipping and $100 of insurance are included. You may purchase faster shipping options and additional insurance protection using the drop-down options above. That's up to you. Don't send us your cables, charges, or cases please. We have plenty here already :) Just package your iPhone 11 Pro in a secure box and affix the provided label.</p><p>&nbsp;</p><p>Ear Speaker Repair repair includes a 90-day warranty that covers all but accidental damage. If you notice something off about the fit, function, or performance of your replacement part or parts, let us know right away and we will be glad to help.</p><p>&nbsp;</p><p>Do you have any questions about Ear Speaker Repair from iFixYouri? Just ask them in the box below, and we'll get back to you. Alternatively, you can always reach us via our support phone number <a href=""tel:888-494-4349"">888-494-4349</a> or email <a href=""mailto:support@ifixyouri.com"">support@ifixyouri.com</a></p>",iPhone 11 Pro Ear Speaker Repair,iPhone 11 Pro Ear Speaker Repair,iPhone 11 Pro Ear Speaker Repair performed by repair experts iFixYouri. Warranty included. Call today 888-494-4349.,iPhone-11-Pro-Ear-Speaker-Repair,0,0
1,iPhone 11 Pro Vibrate Switch Repair,iPhone 11 Pro Repair Services,69.99,9,"<strong><h4>CALL <a href=""tel:888-494-4349"">888-494-4349</a> for latest pricing</h4></strong><br/><ul><li>90-day warranty</li><li>Excellent customer service</li><li>Expert technicians</li></ul>","<h2>iPhone 11 Pro Vibrate Switch Repair</h2><p>&nbsp;</p><p>At iFixYouri, we understand. Your iPhone 11 Pro is really important to you. When it breaks, it can really mess up your day. If you are in need of Vibrate Switch Repair, let the professional repair technicians at iFixYouri help you out.</p><p>&nbsp;</p><p>Every repair service begins with a series of diagnostic tests to determine what the issue is. Our technicians use their repair experience to quickly diagnose the problem. In most cases, repairs are minimal; however, if we see that your iPhone 11 Pro has additional damage, we'll contact you before proceeding.</p><p>&nbsp;</p><p>We email you a printable shipping label, and include $100 of insurance protection. If you would like faster shipping or more insurance coverage, you have the option to upgrade above using the drop-downs. </p><p>&nbsp;</p><p>A 90-day warranty that covers all but accidental damage comes with every repair.</p><p>&nbsp;</p><p>Questions about Vibrate Switch Repair? Type them into the box below, and we'll get back to you as soon as possible. Alternatively, you can reach us at <a href=""tel:888-494-4349"">888-494-4349</a> or <a href=""mailto:support@ifixyouri.com"">support@ifixyouri.com</a></p>",iPhone 11 Pro Vibrate Switch Repair,iPhone 11 Pro Vibrate Switch Repair,iPhone 11 Pro Vibrate Switch Repair performed by repair experts iFixYouri. Warranty included. Call today 888-494-4349.,iPhone-11-Pro-Vibrate-Switch-Repair,0,0
1,iPhone 11 Pro Max Diagnostic Service,iPhone 11 Pro Max Repair Services,0.0,9,"<strong><h4>CALL <a href=""tel:888-494-4349"">888-494-4349</a> for latest pricing</h4></strong><br/><ul><li>Excellent customer service</li><li>Expert technicians</li></ul>","<div style=""position: relative; padding-bottom: 56.25%; padding-top: 30px; height: 0; overflow: hidden;""><iframe style=""position: absolute; top: 0; left: 0; width: 100%; height: 100%; display: block; margin-left: auto; margin-right: auto;"" src=""https://www.youtube.com/embed/9z61L7QyDVo"" width=""853"" height=""480"" frameborder=""0"" allowfullscreen=""allowfullscreen""></iframe></div><p>&nbsp;</p><h2>iPhone 11 Pro Max Diagnostic Service</h2><p>&nbsp;</p><p>At iFixYouri, we understand. Your iPhone 11 Pro Max is really important to you. When it breaks, it can really mess up your day. If you are in need of Diagnostic Service, let the professional repair technicians at iFixYouri help you out.</p><p>&nbsp;</p><p><strong>*NOTE: If you decline repairs for diagnostic or water damage treatment or your device is deemed non-repairable, you will be responsible for shipping and handling.</strong></p> This is the service you need if you aren't quite sure what the problem with your iPhone 11 Pro Max is. We'll find out what is going on, and contact you with a repair quote.<p>&nbsp;</p><p>Every repair service begins with a series of diagnostic tests to determine what the issue is. Our technicians use their repair experience to quickly diagnose the problem. In most cases, repairs are minimal; however, if we see that your iPhone 11 Pro Max has additional damage, we'll contact you before proceeding.</p><p>&nbsp;</p><p>Send your iPhone 11 Pro Max to iFixYouri via the UPS shipping method of your choosing. Please ship your device in a sturdy, secure box. If you hear it rattling around in the box, add some more padding. Please do not include cases, cables, or accessories. Standard UPS Ground is covered by us, as well as $100 insurance. Faster shipping and extra insurance coverage can be purchased using the drop-down boxes above.</p><p>&nbsp;</p><p>Do you have any questions about Diagnostic Service from iFixYouri? Just ask them in the box below, and we'll get back to you. Alternatively, you can always reach us via our support phone number <a href=""tel:888-494-4349"">888-494-4349</a> or email <a href=""mailto:support@ifixyouri.com"">support@ifixyouri.com</a></p>",iPhone 11 Pro Max Diagnostic Service,iPhone 11 Pro Max Diagnostic Service,iPhone 11 Pro Max Diagnostic Service performed by repair experts iFixYouri. Warranty included. Call today 888-494-4349.,iPhone-11-Pro-Max-Diagnostic-Service,1,1
1,iPhone 11 Pro Max Glass Repair,iPhone 11 Pro Max Repair Services,429.99,9,"<strong><h4>CALL <a href=""tel:888-494-4349"">888-494-4349</a> for latest pricing</h4></strong><br/><ul><li>90-day warranty</li><li>Excellent customer service</li><li>Expert technicians</li></ul>","<div style=""position: relative; padding-bottom: 56.25%; padding-top: 30px; height: 0; overflow: hidden;""><iframe style=""position: absolute; top: 0; left: 0; width: 100%; height: 100%; display: block; margin-left: auto; margin-right: auto;"" src=""https://www.youtube.com/embed/1vrnuazxPIo"" width=""853"" height=""480"" frameborder=""0"" allowfullscreen=""allowfullscreen""></iframe></div><p>&nbsp;</p><h2>iPhone 11 Pro Max Glass Repair</h2><p>&nbsp;</p><p>At iFixYouri, we understand. Your iPhone 11 Pro Max is really important to you. When it breaks, it can really mess up your day. If you are in need of Glass Repair, let the professional repair technicians at iFixYouri help you out.</p> Those who have both cracked glass and a broken LCD should opt for our iPhone 11 Pro Max Glass & LCD Repair. This service is for glass breakage only.<p>&nbsp;</p><p>After checkout, you'll receive an email confirmation and shipping label. When your phone arrives at our repair center, we do diagnostic tests to determine if any other issues are at play. Outgoing testing ensures that your iPhone 11 Pro Max is fully functional. With the repairs complete, we send you a tracking number and ship your iPhone 11 Pro Max back to you!</p><p>&nbsp;</p>Free UPS ground shipping and $100 of insurance are included. You may purchase faster shipping options and additional insurance protection using the drop-down options above. That's up to you. Don't send us your cables, charges, or cases please. We have plenty here already :) Just package your iPhone 11 Pro Max in a secure box and affix the provided label.</p><p>&nbsp;</p><p>A 90-day warranty that covers all but accidental damage comes with every repair.</p><p>&nbsp;</p><p>Questions about Glass Repair? Type them into the box below, and we'll get back to you as soon as possible. Alternatively, you can reach us at <a href=""tel:888-494-4349"">888-494-4349</a> or <a href=""mailto:support@ifixyouri.com"">support@ifixyouri.com</a></p>",iPhone 11 Pro Max Glass Repair,iPhone 11 Pro Max Glass Repair,iPhone 11 Pro Max Glass Repair performed by repair experts iFixYouri. Warranty included. Call today 888-494-4349.,iPhone-11-Pro-Max-Glass-Repair,0,0
1,iPhone 11 Pro Max Glass & LCD Repair,iPhone 11 Pro Max Repair Services,469.99,9,"<strong><h4>CALL <a href=""tel:888-494-4349"">888-494-4349</a> for latest pricing</h4></strong><br/><ul><li>90-day warranty</li><li>Excellent customer service</li><li>Expert technicians</li></ul>","<div style=""position: relative; padding-bottom: 56.25%; padding-top: 30px; height: 0; overflow: hidden;""><iframe style=""position: absolute; top: 0; left: 0; width: 100%; height: 100%; display: block; margin-left: auto; margin-right: auto;"" src=""https://www.youtube.com/embed/tF_zuMX4ixI"" width=""853"" height=""480"" frameborder=""0"" allowfullscreen=""allowfullscreen""></iframe></div><p>&nbsp;</p><h2>iPhone 11 Pro Max Glass & LCD Repair</h2><p>&nbsp;</p><p>We recommend not trying Glass & LCD Repair yourself. Devices have become more and more sophisticated and you may cause more damage. Using the supplied shipping label, send your iPhone 11 Pro Max to iFixYouri's mail-in center so our skilled repair technicians can inspect your device, pinpoint all/any issues affecting it, and get them repaired the professional way.</p> Those who have only cracked glass, NOT a broken LCD, should opt for our iPhone 11 Pro Max Glass Repair. This service is for both cracked glass and a broken LCD.<p>&nbsp;</p><p>After checkout, you'll receive an email confirmation and shipping label. When your phone arrives at our repair center, we do diagnostic tests to determine if any other issues are at play. Outgoing testing ensures that your iPhone 11 Pro Max is fully functional. With the repairs complete, we send you a tracking number and ship your iPhone 11 Pro Max back to you!</p><p>&nbsp;</p>Free UPS ground shipping and $100 of insurance are included. You may purchase faster shipping options and additional insurance protection using the drop-down options above. That's up to you. Don't send us your cables, charges, or cases please. We have plenty here already :) Just package your iPhone 11 Pro Max in a secure box and affix the provided label.</p><p>&nbsp;</p><p>A 90-day warranty that covers all but accidental damage is included. Contact customer service with any questions at <a href=""tel:888-494-4349"">888-494-4349</a> or <a href=""mailto:support@ifixyouri.com"">support@ifixyouri.com</a>.</p><p>&nbsp;</p><p>Do you have any questions about Glass & LCD Repair from iFixYouri? Just ask them in the box below, and we'll get back to you. Alternatively, you can always reach us via our support phone number <a href=""tel:888-494-4349"">888-494-4349</a> or email <a href=""mailto:support@ifixyouri.com"">support@ifixyouri.com</a></p>",iPhone 11 Pro Max Glass & LCD Repair,iPhone 11 Pro Max Glass & LCD Repair,iPhone 11 Pro Max Glass & LCD Repair performed by repair experts iFixYouri. Warranty included. Call today 888-494-4349.,iPhone-11-Pro-Max-Glass-&-LCD-Repair,0,0
1,iPhone 11 Pro Max Battery Replacement,iPhone 11 Pro Max Repair Services,79.99,9,"<strong><h4>CALL <a href=""tel:888-494-4349"">888-494-4349</a> for latest pricing</h4></strong><br/><ul><li>90-day warranty</li><li>Excellent customer service</li><li>Expert technicians</li></ul>","<h2>iPhone 11 Pro Max Battery Replacement</h2><p>&nbsp;</p><p>The iPhone 11 Pro Max has great build quality and design, but it isn't invincible. Since your device is of little use when broken, it's a good idea to bring it to iFixYouri for expert Battery Replacement.</p><p>&nbsp;<p>Each device has its own lifespan - some devices use higher quality components than others and can last years if properly maintained. Drops, water or liquid, even a jolt can damage your device. </p> Old or bad batteries can really be frustrating. You might need Battery Replacement if your battery does not hold charge well or charges very slowly or barely at all.<p>&nbsp;</p><p>After checkout, you'll receive an email confirmation and shipping label. When your phone arrives at our repair center, we do diagnostic tests to determine if any other issues are at play. Outgoing testing ensures that your iPhone 11 Pro Max is fully functional. With the repairs complete, we send you a tracking number and ship your iPhone 11 Pro Max back to you!</p><p>&nbsp;</p><p>Send your iPhone 11 Pro Max to iFixYouri via the UPS shipping method of your choosing. Please ship your device in a sturdy, secure box. If you hear it rattling around in the box, add some more padding. Please do not include cases, cables, or accessories. Standard UPS Ground is covered by us, as well as $100 insurance. Faster shipping and extra insurance coverage can be purchased using the drop-down boxes above.</p><p>&nbsp;</p><p>Battery Replacement repair includes a 90-day warranty that covers all but accidental damage. If you notice something off about the fit, function, or performance of your replacement part or parts, let us know right away and we will be glad to help.</p><p>&nbsp;</p><p>Questions about Battery Replacement? Type them into the box below, and we'll get back to you as soon as possible. Alternatively, you can reach us at <a href=""tel:888-494-4349"">888-494-4349</a> or <a href=""mailto:support@ifixyouri.com"">support@ifixyouri.com</a></p>",iPhone 11 Pro Max Battery Replacement,iPhone 11 Pro Max Battery Replacement,iPhone 11 Pro Max Battery Replacement performed by repair experts iFixYouri. Warranty included. Call today 888-494-4349.,iPhone-11-Pro-Max-Battery-Replacement,0,0
1,iPhone 11 Pro Max Charging Port Repair,iPhone 11 Pro Max Repair Services,69.99,9,"<strong><h4>CALL <a href=""tel:888-494-4349"">888-494-4349</a> for latest pricing</h4></strong><br/><ul><li>90-day warranty</li><li>Excellent customer service</li><li>Expert technicians</li></ul>","<h2>iPhone 11 Pro Max Charging Port Repair</h2><p>&nbsp;</p><p>The iPhone 11 Pro Max has great build quality and design, but it isn't invincible. Since your device is of little use when broken, it's a good idea to bring it to iFixYouri for expert Charging Port Repair.</p><p>&nbsp;<p>Each device has its own lifespan - some devices use higher quality components than others and can last years if properly maintained. Drops, water or liquid, even a jolt can damage your device. </p> Charging port repair may be what you need if your device is charging slowly or not at all. Sometimes the battery needs replacement. Whatever the case, the professional technicians at iFixYouri can help.<p>&nbsp;</p><p>After checkout, you'll receive an email confirmation and shipping label. When your phone arrives at our repair center, we do diagnostic tests to determine if any other issues are at play. Outgoing testing ensures that your iPhone 11 Pro Max is fully functional. With the repairs complete, we send you a tracking number and ship your iPhone 11 Pro Max back to you!</p><p>&nbsp;</p><p>We email you a printable shipping label, and include $100 of insurance protection. If you would like faster shipping or more insurance coverage, you have the option to upgrade above using the drop-downs. </p><p>&nbsp;</p><p>Charging Port Repair repair includes a 90-day warranty that covers all but accidental damage. If you notice something off about the fit, function, or performance of your replacement part or parts, let us know right away and we will be glad to help.</p><p>&nbsp;</p><p>If you have specific questions about Charging Port Repair or any iPhone 11 Pro Max service from iFixYouri, please ask them in the box below. Contact customer service with any questions at <a href=""tel:888-494-4349"">888-494-4349</a> or <a href=""mailto:support@ifixyouri.com"">support@ifixyouri.com</a>.</p>",iPhone 11 Pro Max Charging Port Repair,iPhone 11 Pro Max Charging Port Repair,iPhone 11 Pro Max Charging Port Repair performed by repair experts iFixYouri. Warranty included. Call today 888-494-4349.,iPhone-11-Pro-Max-Charging-Port-Repair,0,0
1,iPhone 11 Pro Max Front Camera Repair,iPhone 11 Pro Max Repair Services,69.99,9,"<strong><h4>CALL <a href=""tel:888-494-4349"">888-494-4349</a> for latest pricing</h4></strong><br/><ul><li>90-day warranty</li><li>Excellent customer service</li><li>Expert technicians</li></ul>","<h2>iPhone 11 Pro Max Front Camera Repair</h2><p>&nbsp;</p><p>The iPhone 11 Pro Max has great build quality and design, but it isn't invincible. Since your device is of little use when broken, it's a good idea to bring it to iFixYouri for expert Front Camera Repair.</p><p>&nbsp;<p>Each device has its own lifespan - some devices use higher quality components than others and can last years if properly maintained. Drops, water or liquid, even a jolt can damage your device. </p><p>&nbsp;</p><p>After checkout, you'll receive an email confirmation and shipping label. When your phone arrives at our repair center, we do diagnostic tests to determine if any other issues are at play. Outgoing testing ensures that your iPhone 11 Pro Max is fully functional. With the repairs complete, we send you a tracking number and ship your iPhone 11 Pro Max back to you!</p><p>&nbsp;</p>Free UPS ground shipping and $100 of insurance are included. You may purchase faster shipping options and additional insurance protection using the drop-down options above. That's up to you. Don't send us your cables, charges, or cases please. We have plenty here already :) Just package your iPhone 11 Pro Max in a secure box and affix the provided label.</p><p>&nbsp;</p><p>A 90-day warranty that covers all but accidental damage is included. Contact customer service with any questions at <a href=""tel:888-494-4349"">888-494-4349</a> or <a href=""mailto:support@ifixyouri.com"">support@ifixyouri.com</a>.</p><p>&nbsp;</p><p>If you have specific questions about Front Camera Repair or any iPhone 11 Pro Max service from iFixYouri, please ask them in the box below. Contact customer service with any questions at <a href=""tel:888-494-4349"">888-494-4349</a> or <a href=""mailto:support@ifixyouri.com"">support@ifixyouri.com</a>.</p>",iPhone 11 Pro Max Front Camera Repair,iPhone 11 Pro Max Front Camera Repair,iPhone 11 Pro Max Front Camera Repair performed by repair experts iFixYouri. Warranty included. Call today 888-494-4349.,iPhone-11-Pro-Max-Front-Camera-Repair,0,0
1,iPhone 11 Pro Max Headphone Jack Repair,iPhone 11 Pro Max Repair Services,69.99,9,"<strong><h4>CALL <a href=""tel:888-494-4349"">888-494-4349</a> for latest pricing</h4></strong><br/><ul><li>90-day warranty</li><li>Excellent customer service</li><li>Expert technicians</li></ul>","<h2>iPhone 11 Pro Max Headphone Jack Repair</h2><p>&nbsp;</p><p>The iPhone 11 Pro Max has great build quality and design, but it isn't invincible. Since your device is of little use when broken, it's a good idea to bring it to iFixYouri for expert Headphone Jack Repair.</p><p>&nbsp;<p>Each device has its own lifespan - some devices use higher quality components than others and can last years if properly maintained. Drops, water or liquid, even a jolt can damage your device. </p><p>&nbsp;</p><p>Every repair service begins with a series of diagnostic tests to determine what the issue is. Our technicians use their repair experience to quickly diagnose the problem. In most cases, repairs are minimal; however, if we see that your iPhone 11 Pro Max has additional damage, we'll contact you before proceeding.</p><p>&nbsp;</p>Free UPS ground shipping and $100 of insurance are included. You may purchase faster shipping options and additional insurance protection using the drop-down options above. That's up to you. Don't send us your cables, charges, or cases please. We have plenty here already :) Just package your iPhone 11 Pro Max in a secure box and affix the provided label.</p><p>&nbsp;</p><p>A 90-day warranty that covers all but accidental damage is included. Contact customer service with any questions at <a href=""tel:888-494-4349"">888-494-4349</a> or <a href=""mailto:support@ifixyouri.com"">support@ifixyouri.com</a>.</p><p>&nbsp;</p><p>If you have specific questions about Headphone Jack Repair or any iPhone 11 Pro Max service from iFixYouri, please ask them in the box below. Contact customer service with any questions at <a href=""tel:888-494-4349"">888-494-4349</a> or <a href=""mailto:support@ifixyouri.com"">support@ifixyouri.com</a>.</p>",iPhone 11 Pro Max Headphone Jack Repair,iPhone 11 Pro Max Headphone Jack Repair,iPhone 11 Pro Max Headphone Jack Repair performed by repair experts iFixYouri. Warranty included. Call today 888-494-4349.,iPhone-11-Pro-Max-Headphone-Jack-Repair,0,0
